,date,close,date,close
1082,2017-05-26,70.906,2017-05-26,77.256
1083,2017-05-30,71.287,2017-05-30,76.859
1084,2017-05-31,71.113,2017-05-31,77.078
1085,2017-06-01,71.635,2017-06-01,77.709
1086,2017-06-02,71.898,2017-06-02,77.893
1087,2017-06-05,71.619,2017-06-05,77.998
1088,2017-06-06,71.261,2017-06-06,77.013
1089,2017-06-07,71.35,2017-06-07,76.688
1090,2017-06-08,71.536,2017-06-08,76.739
1091,2017-06-09,70.903,2017-06-09,77.85
1092,2017-06-12,70.2,2017-06-12,78.64
1093,2017-06-13,70.383,2017-06-13,78.543
1094,2017-06-14,70.213,2017-06-14,78.672
1095,2017-06-15,69.619,2017-06-15,78.511
1096,2017-06-16,69.762,2017-06-16,78.261
1097,2017-06-19,70.47,2017-06-19,78.48
1098,2017-06-20,69.817,2017-06-20,77.291
1099,2017-06-21,69.995,2017-06-21,76.623
1100,2017-06-22,70.144,2017-06-22,76.303
1101,2017-06-23,70.68,2017-06-23,76.86
1102,2017-06-26,70.486,2017-06-26,77.44
1103,2017-06-27,69.903,2017-06-27,76.821
1104,2017-06-28,70.495,2017-06-28,77.26
1105,2017-06-29,69.551,2017-06-29,77.005
1106,2017-06-30,69.562,2017-06-30,77.617
1107,2017-07-03,69.532,2017-07-03,78.2
1108,2017-07-05,69.975,2017-07-05,77.669
1109,2017-07-06,69.309,2017-07-06,76.515
1110,2017-07-07,70.456,2017-07-07,76.484
1111,2017-07-10,70.559,2017-07-10,76.043
1112,2017-07-11,70.941,2017-07-11,75.669
1113,2017-07-12,71.715,2017-07-12,75.047
1114,2017-07-13,71.837,2017-07-13,75.402
1115,2017-07-14,72.393,2017-07-14,75.772
1116,2017-07-17,72.487,2017-07-17,75.982
1117,2017-07-18,72.817,2017-07-18,75.863
1118,2017-07-19,73.583,2017-07-19,74.863
1119,2017-07-20,73.594,2017-07-20,75.166
1120,2017-07-21,73.586,2017-07-21,75.232
1121,2017-07-24,73.631,2017-07-24,75.244
1122,2017-07-25,72.677,2017-07-25,76.093
1123,2017-07-26,73.063,2017-07-26,75.117
1124,2017-07-27,72.307,2017-07-27,75.68
1125,2017-07-28,72.22,2017-07-28,74.893
1126,2017-07-31,71.979,2017-07-31,75.276
1127,2017-08-01,71.623,2017-08-01,75.495
1128,2017-08-02,70.872,2017-08-02,75.427
1129,2017-08-03,70.91,2017-08-03,75.391
1130,2017-08-04,71.209,2017-08-04,75.557
1131,2017-08-07,71.717,2017-08-07,75.316
1132,2017-08-08,71.519,2017-08-08,74.911
1133,2017-08-09,71.585,2017-08-09,74.974
1134,2017-08-10,70.168,2017-08-10,73.888
1135,2017-08-11,70.815,2017-08-11,73.91
1136,2017-08-14,71.797,2017-08-14,74.76
1137,2017-08-15,71.913,2017-08-15,74.096
1138,2017-08-16,72.517,2017-08-16,74.549
1139,2017-08-17,71.151,2017-08-17,73.979
1140,2017-08-18,71.359,2017-08-18,73.325
1141,2017-08-21,71.335,2017-08-21,73.412
1142,2017-08-22,72.551,2017-08-22,74.237
1143,2017-08-23,72.31,2017-08-23,73.717
1144,2017-08-24,72.23,2017-08-24,72.864
1145,2017-08-25,72.68,2017-08-25,73.462
1146,2017-08-28,72.985,2017-08-28,73.032
1147,2017-08-29,72.869,2017-08-29,73.055
1148,2017-08-30,73.379,2017-08-30,73.551
1149,2017-08-31,73.917,2017-08-31,73.983
1150,2017-09-01,73.438,2017-09-01,74.49
1151,2017-09-05,72.819,2017-09-05,74.136
1152,2017-09-06,73.065,2017-09-06,74.576
1153,2017-09-07,73.299,2017-09-07,74.033
1154,2017-09-08,73.017,2017-09-08,74.252
1155,2017-09-11,74.159,2017-09-11,74.69
1156,2017-09-12,74.409,2017-09-12,75.293
1157,2017-09-13,74.413,2017-09-13,75.675
1158,2017-09-14,74.578,2017-09-14,75.71
1159,2017-09-15,74.84,2017-09-15,75.986
1160,2017-09-18,75.215,2017-09-18,76.33
1161,2017-09-19,74.542,2017-09-19,76.024
1162,2017-09-20,74.378,2017-09-20,76.187
1163,2017-09-21,74.191,2017-09-21,75.724
1164,2017-09-22,74.559,2017-09-22,76.147
1165,2017-09-25,73.418,2017-09-25,77.052
1166,2017-09-26,73.545,2017-09-26,77.362
1167,2017-09-27,74.758,2017-09-27,77.167
1168,2017-09-28,75.277,2017-09-28,77.152
1169,2017-09-29,75.905,2017-09-29,77.191
1170,2017-10-02,75.981,2017-10-02,77.459
1171,2017-10-03,76.037,2017-10-03,77.383
1172,2017-10-04,76.157,2017-10-04,77.418
1173,2017-10-05,76.08,2017-10-05,77.693
1174,2017-10-06,76.282,2017-10-06,76.665
1175,2017-10-09,76.107,2017-10-09,76.021
1176,2017-10-10,76.137,2017-10-10,75.852
1177,2017-10-11,76.427,2017-10-11,76.0
1178,2017-10-12,76.502,2017-10-12,76.632
1179,2017-10-13,76.931,2017-10-13,77.034
1180,2017-10-16,77.091,2017-10-16,77.135
1181,2017-10-17,77.373,2017-10-17,79.592
1182,2017-10-18,78.044,2017-10-18,80.008
1183,2017-10-19,78.304,2017-10-19,78.59
1184,2017-10-20,79.161,2017-10-20,78.934
1185,2017-10-23,79.379,2017-10-23,79.1
1186,2017-10-24,79.339,2017-10-24,77.952
1187,2017-10-25,78.4945,2017-10-25,77.7805
1188,2017-10-26,78.882,2017-10-26,78.154
1189,2017-10-27,78.721,2017-10-27,77.411
1190,2017-10-30,78.606,2017-10-30,77.026
1191,2017-10-31,79.535,2017-10-31,76.445
1192,2017-11-01,78.507,2017-11-01,76.033
1193,2017-11-02,79.261,2017-11-02,76.448
1194,2017-11-03,79.019,2017-11-03,76.347
1195,2017-11-06,80.336,2017-11-06,76.365
1196,2017-11-07,80.521,2017-11-07,76.563
1197,2017-11-08,81.253,2017-11-08,77.076
1198,2017-11-09,80.67,2017-11-09,76.888
1199,2017-11-10,80.944,2017-11-10,77.061
1200,2017-11-13,80.545,2017-11-13,76.173
1201,2017-11-14,80.354,2017-11-14,76.118
1202,2017-11-15,80.037,2017-11-15,74.971
1203,2017-11-16,81.114,2017-11-16,75.709
1204,2017-11-17,80.861,2017-11-17,75.957
1205,2017-11-20,81.498,2017-11-20,76.191
1206,2017-11-21,82.319,2017-11-21,76.444
1207,2017-11-22,81.895,2017-11-22,76.719
1208,2017-11-24,82.587,2017-11-24,76.398
1209,2017-11-27,82.272,2017-11-27,76.719
1210,2017-11-28,82.758,2017-11-28,78.574
1211,2017-11-29,80.573,2017-11-29,80.138
1212,2017-11-30,80.843,2017-11-30,80.876
1213,2017-12-01,80.259,2017-12-01,80.541
1214,2017-12-04,78.731,2017-12-04,82.415
1215,2017-12-05,78.609,2017-12-05,81.954
1216,2017-12-06,79.339,2017-12-06,81.181
1217,2017-12-07,80.159,2017-12-07,81.007
1218,2017-12-08,80.042,2017-12-08,81.613
1219,2017-12-11,80.287,2017-12-11,81.302
1220,2017-12-12,80.089,2017-12-12,80.876
1221,2017-12-13,79.992,2017-12-13,81.246
1222,2017-12-14,79.867,2017-12-14,80.487
1223,2017-12-15,80.797,2017-12-15,81.926
1224,2017-12-18,81.338,2017-12-18,82.494
1225,2017-12-19,80.339,2017-12-19,82.384
1226,2017-12-20,80.447,2017-12-20,82.744
1227,2017-12-21,80.093,2017-12-21,83.48
1228,2017-12-22,80.516,2017-12-22,83.512
1229,2017-12-26,80.535,2017-12-26,83.854
1230,2017-12-27,80.498,2017-12-27,83.945
1231,2017-12-28,80.834,2017-12-28,83.846
1232,2017-12-29,80.406,2017-12-29,83.65
1233,2018-01-02,80.581,2018-01-02,84.142
1234,2018-01-03,81.149,2018-01-03,83.897
1235,2018-01-04,81.143,2018-01-04,83.84
1236,2018-01-05,81.919,2018-01-05,84.354
1237,2018-01-08,82.718,2018-01-08,84.722
1238,2018-01-09,82.555,2018-01-09,84.598
1239,2018-01-10,81.647,2018-01-10,84.024
1240,2018-01-11,81.8485,2018-01-11,85.469
1241,2018-01-12,82.587,2018-01-12,85.869
1242,2018-01-16,83.005,2018-01-16,85.223
1243,2018-01-17,85.191,2018-01-17,85.217
1244,2018-01-18,85.52,2018-01-18,85.35
1245,2018-01-19,86.822,2018-01-19,85.865
1246,2018-01-22,87.507,2018-01-22,86.371
1247,2018-01-23,88.519,2018-01-23,86.32
1248,2018-01-24,87.842,2018-01-24,90.868
1249,2018-01-25,86.965,2018-01-25,92.712
1250,2018-01-26,88.323,2018-01-26,93.103
1251,2018-01-29,87.111,2018-01-29,91.483
1252,2018-01-30,86.657,2018-01-30,90.243
1253,2018-01-31,87.387,2018-01-31,89.29
1254,2018-02-01,87.758,2018-02-01,88.847
1255,2018-02-02,85.463,2018-02-02,86.926
1256,2018-02-05,82.303,2018-02-05,84.319
1257,2018-02-06,83.365,2018-02-06,85.893
1258,2018-02-07,83.453,2018-02-07,85.723
