date,close
2017-07-10,70.559
2017-07-11,70.941
2017-07-12,71.715
2017-07-13,71.837
2017-07-14,72.393
2017-07-17,72.487
2017-07-18,72.817
2017-07-19,73.583
2017-07-20,73.594
2017-07-21,73.586
2017-07-24,73.631
2017-07-25,72.677
2017-07-26,73.063
2017-07-27,72.307
2017-07-28,72.22
2017-07-31,71.979
2017-08-01,71.623
2017-08-02,70.872
2017-08-03,70.91
2017-08-04,71.209
2017-08-07,71.717
2017-08-08,71.519
2017-08-09,71.585
2017-08-10,70.168
2017-08-11,70.815
2017-08-14,71.797
2017-08-15,71.913
2017-08-16,72.517
2017-08-17,71.151
2017-08-18,71.359
2017-08-21,71.335
2017-08-22,72.551
2017-08-23,72.31
2017-08-24,72.23
2017-08-25,72.68
2017-08-28,72.985
2017-08-29,72.869
2017-08-30,73.379
2017-08-31,73.917
2017-09-01,73.438
2017-09-05,72.819
2017-09-06,73.065
2017-09-07,73.299
2017-09-08,73.017
2017-09-11,74.159
2017-09-12,74.409
2017-09-13,74.413
2017-09-14,74.578
2017-09-15,74.84
2017-09-18,75.215
2017-09-19,74.542
2017-09-20,74.378
2017-09-21,74.191
2017-09-22,74.559
2017-09-25,73.418
2017-09-26,73.545
2017-09-27,74.758
2017-09-28,75.277
2017-09-29,75.905
2017-10-02,75.981
2017-10-03,76.037
2017-10-04,76.157
2017-10-05,76.08
2017-10-06,76.282
2017-10-09,76.107
2017-10-10,76.137
2017-10-11,76.427
2017-10-12,76.502
2017-10-13,76.931
2017-10-16,77.091
2017-10-17,77.373
2017-10-18,78.044
2017-10-19,78.304
2017-10-20,79.161
2017-10-23,79.379
2017-10-24,79.339
2017-10-25,78.4945
2017-10-26,78.882
2017-10-27,78.721
2017-10-30,78.606
2017-10-31,79.535
2017-11-01,78.507
2017-11-02,79.261
2017-11-03,79.019
2017-11-06,80.336
2017-11-07,80.521
2017-11-08,81.253
2017-11-09,80.67
2017-11-10,80.944
2017-11-13,80.545
2017-11-14,80.354
2017-11-15,80.037
2017-11-16,81.114
2017-11-17,80.861
2017-11-20,81.498
2017-11-21,82.319
2017-11-22,81.895
2017-11-24,82.587
2017-11-27,82.272
2017-11-28,82.758
2017-11-29,80.573
2017-11-30,80.843
2017-12-01,80.259
2017-12-04,78.731
2017-12-05,78.609
2017-12-06,79.339
2017-12-07,80.159
2017-12-08,80.042
2017-12-11,80.287
2017-12-12,80.089
2017-12-13,79.992
2017-12-14,79.867
2017-12-15,80.797
2017-12-18,81.338
2017-12-19,80.339
2017-12-20,80.447
2017-12-21,80.093
2017-12-22,80.516
2017-12-26,80.535
2017-12-27,80.498
2017-12-28,80.834
2017-12-29,80.406
2018-01-02,80.581
2018-01-03,81.149
2018-01-04,81.143
2018-01-05,81.919
2018-01-08,82.718
2018-01-09,82.555
2018-01-10,81.647
2018-01-11,81.8485
2018-01-12,82.587
2018-01-16,83.005
2018-01-17,85.191
2018-01-18,85.52
2018-01-19,86.822
2018-01-22,87.507
2018-01-23,88.519
2018-01-24,87.842
2018-01-25,86.965
2018-01-26,88.323
2018-01-29,87.111
2018-01-30,86.657
2018-01-31,87.387
2018-02-01,87.758
2018-02-02,85.463
2018-02-05,82.303
2018-02-06,83.365
2018-02-07,83.453
